OBJECTID,LOCATION,LAT,LON,LOCATION_T
7877,677 COLUMBUS AVENUE,40.790786,-73.968915,Outdoor Kiosk
7878,1131 2 AVENUE,40.761049,-73.964181,Outdoor Kiosk
7879,130 WEST 68 STREET,40.77497,-73.981079,Outdoor Kiosk
7880,21 EAST 66 STREET,40.768093,-73.968364,Outdoor Kiosk
7881,1995 BROADWAY,40.775443,-73.982367,Outdoor Kiosk
7882,353 EAST 14 STREET,40.731521,-73.982765,Outdoor Kiosk
7883,2817 FREDERICK DOUGLASS BLVD,40.825967,-73.939767,Outdoor Kiosk
7884,3779 BROADWAY,40.834189,-73.94545,Outdoor Kiosk
7885,1800 AMSTERDAM AVENUE,40.827925,-73.945775,Outdoor Kiosk
7886,1780 AMSTERDAM AVENUE,40.827305,-73.946226,Outdoor Kiosk
7887,1865 AMSTERDAM AVENUE,40.829733,-73.9442,Outdoor Kiosk
7888,3599 BROADWAY,40.82832,-73.949299,Outdoor Kiosk
7889,1208 1 AVENUE,40.763433,-73.959039,Outdoor Kiosk
2295,Jefferson St (L),40.706607,-73.922913,Subway Station
7890,201 HUDSON STREET,40.723404,-74.008084,Outdoor Kiosk
7891,333 5 AVENUE,40.747627,-73.985037,Outdoor Kiosk
7892,180 7 AVENUE,40.7427,-73.9968,Outdoor Kiosk
7893,585 2 AVENUE,40.743659,-73.976843,Outdoor Kiosk
7894,476 2 AVENUE,40.740233,-73.979048,Outdoor Kiosk
7895,479 2 AVENUE,40.740369,-73.979252,Outdoor Kiosk
7896,831 6 AVENUE,40.746619,-73.990241,Outdoor Kiosk
7897,37-08 35 AVENUE,40.755777,-73.923627,Outdoor Kiosk
7898,620 COLUMBUS AVE,40.789263,-73.970284,Outdoor Kiosk
7899,800 10 AVENUE,40.767047,-73.989933,Outdoor Kiosk
7900,233 5 AVENUE,40.744175,-73.987549,Outdoor Kiosk
7901,77-14 ROOSEVELT AVENUE,40.747153,-73.887926,Outdoor Kiosk
7902,552 7 AVENUE,40.754593,-73.988137,Outdoor Kiosk
7903,1126 1 AVENUE,40.761267,-73.96062,Outdoor Kiosk
7904,750 6 AVENUE,40.743971,-73.991883,Outdoor Kiosk
7905,2721 BROADWAY,40.800093,-73.968295,Outdoor Kiosk
7906,2600 BROADWAY,40.795996,-73.970599,Outdoor Kiosk
7907,439 PARK AVENUE SOUTH,40.744407,-73.983132,Outdoor Kiosk
7908,129 9 AVENUE,40.7436,-74.003588,Outdoor Kiosk
2296,DeKalb Av (L),40.703811,-73.918425,Subway Station
7909,441 2 AVENUE,40.739341,-73.979985,Outdoor Kiosk
7910,407 PARK AVENUE SOUTH,40.743395,-73.983879,Outdoor Kiosk
7911,728 10 AVENUE,40.764456,-73.99182,Outdoor Kiosk
7912,850 10 AVENUE,40.768262,-73.989043,Outdoor Kiosk
7913,748 10 AVENUE,40.765159,-73.991312,Outdoor Kiosk
7914,735 10 AVENUE,40.764624,-73.991967,Outdoor Kiosk
7915,364 2 AVENUE,40.736747,-73.981608,Outdoor Kiosk
7916,800 6 AVENUE,40.745494,-73.990775,Outdoor Kiosk
7917,555 6 AVENUE,40.738302,-73.996296,Outdoor Kiosk
7918,2022 ADAM CLAYTON POWELL JR BOULEVARD,40.80663,-73.950256,Outdoor Kiosk
7919,1166 1 AVENUE,40.762595,-73.959649,Outdoor Kiosk
7920,601 WEST 178 STREET,40.847513,-73.935363,Outdoor Kiosk
7921,828 2 AVENUE,40.751188,-73.971061,Outdoor Kiosk
7922,119 5 AVENUE,40.739166,-73.991199,Outdoor Kiosk
7923,764 10 AVENUE,40.765789,-73.990852,Outdoor Kiosk
7924,769 10 AVENUE,40.765875,-73.991057,Outdoor Kiosk
7925,170 WEST 25 STREET,40.745268,-73.994563,Outdoor Kiosk
7926,341 PARK AVENUE SOUTH,40.741323,-73.985385,Outdoor Kiosk
7927,108 5 AVENUE,40.73728,-73.992826,Outdoor Kiosk
2297,"Myrtle-Wyckoff Avs (L,M)",40.699814,-73.911586,Subway Station
7928,416 2 AVENUE,40.738384,-73.980396,Outdoor Kiosk
7929,936 1 AVENUE,40.754695,-73.965406,Outdoor Kiosk
7930,230 2 AVENUE,40.732519,-73.984694,Outdoor Kiosk
7931,461 7 AVENUE,40.751522,-73.990112,Outdoor Kiosk
7932,46 3 AVENUE,40.730672,-73.989247,Outdoor Kiosk
7933,462 PARK AVENUE SOUTH,40.74534,-73.982768,Outdoor Kiosk
7934,618 COLUMBUS AVE,40.788986,-73.970482,Outdoor Kiosk
7935,2534 ADAM CLAYTON POWELL JR BOULEVARD,40.822902,-73.938365,Outdoor Kiosk
7936,541 3 AVENUE,40.74685,-73.977159,Outdoor Kiosk
7937,1398 ST NICHOLAS AVENUE,40.848444,-73.934241,Outdoor Kiosk
7938,1284 1 AVENUE,40.765665,-73.957409,Outdoor Kiosk
7939,415 2 AVENUE,40.738503,-73.98061,Outdoor Kiosk
7940,465 2 AVENUE,40.739963,-73.979544,Outdoor Kiosk
6809,200 WEST 14 STREET,40.73857,-73.999932,Outdoor Kiosk
6810,120 WEST 14 STREET,40.737805,-73.998106,Outdoor Kiosk
6811,61 7 AVENUE,40.738667,-73.999476,Outdoor Kiosk
6812,125 WEST 14 STREET,40.737906,-73.997921,Outdoor Kiosk
6813,119 9Th Ave,40.743027,-74.004005,Outdoor Kiosk
6814,122 5Th Ave,40.73804,-73.992377,Outdoor Kiosk
2298,Halsey St (L),40.695602,-73.904084,Subway Station
6815,400 WEST,40.742803,-74.00417,Outdoor Kiosk
6816,592 6 AVENUE,40.739336,-73.995264,Outdoor Kiosk
6817,595 6Th AVENUE,40.739432,-73.995475,Outdoor Kiosk
6818,123 3 AVENUE,40.733107,-73.987162,Outdoor Kiosk
6819,130 3 AVENUE,40.733694,-73.987044,Outdoor Kiosk
6820,133 EAST 14 STREET,40.73347,-73.987384,Outdoor Kiosk
6821,140 3 AVENUE,40.733919,-73.986881,Outdoor Kiosk
6822,141 3 AVENUE,40.733841,-73.986634,Outdoor Kiosk
6823,147 3 AVENUE,40.734222,-73.986658,Outdoor Kiosk
6824,165 3 AVENUE,40.734492,-73.986162,Outdoor Kiosk
6825,154 EAST 29 STREET,40.742625,-73.980628,Outdoor Kiosk
6826,155 East 38Th Street,40.748383,-73.976344,Outdoor Kiosk
6827,160 East 38Th Street,40.748287,-73.976535,Outdoor Kiosk
6828,160 East 54Th,40.758275,-73.96913,Outdoor Kiosk
6829,147 3rd Ave,40.734031,-73.986488,Outdoor Kiosk
6830,172 EAST 24 STREET,40.739531,-73.982889,Outdoor Kiosk
6831,180 3 AVENUE,40.73477,-73.986259,Outdoor Kiosk
6832,188 3 AVENUE,40.735348,-73.985846,Outdoor Kiosk
6833,203 3 AVENUE,40.735626,-73.985322,Outdoor Kiosk
6834,201 3 AVENUE,40.737597,-73.98389,Outdoor Kiosk
6835,201 EAST 42 STREET,40.750717,-73.974088,Outdoor Kiosk
6836,201 EAST 57 STREET,40.760207,-73.967177,Outdoor Kiosk
6837,205 3 AVENUE,40.736214,-73.9849,Outdoor Kiosk
6838,205 3 AVENUE,40.735839,-73.985171,Outdoor Kiosk
6839,220 3 AVENUE,40.736332,-73.985123,Outdoor Kiosk
6840,233 3 AVENUE,40.736426,-73.98475,Outdoor Kiosk
6841,243 3 AVENUE,40.736789,-73.984486,Outdoor Kiosk
6842,323 3 AVENUE,40.739528,-73.982489,Outdoor Kiosk
6843,336 3 AVENUE,40.740041,-73.982424,Outdoor Kiosk
6844,200 EAST 25 STREET,40.739975,-73.982035,Outdoor Kiosk
6845,340 3Rd Ave,40.740246,-73.982383,Outdoor Kiosk
6846,341 3Rd AVENUE,40.740218,-73.981988,Outdoor Kiosk
6847,355 3 AVENUE,40.740573,-73.981729,Outdoor Kiosk
6848,359 3 AVENUE,40.740775,-73.981576,Outdoor Kiosk
6849,362 3 AVENUE,40.740989,-73.981732,Outdoor Kiosk
6850,370 3 AVENUE,40.741291,-73.981512,Outdoor Kiosk
6851,373 3 AVENUE,40.741169,-73.981297,Outdoor Kiosk
6852,395 3 AVENUE,40.742007,-73.98068,Outdoor Kiosk
6853,411 3 AVENUE,40.742433,-73.980371,Outdoor Kiosk
6854,412 3 AVENUE,40.742736,-73.980459,Outdoor Kiosk
6855,416 3 AVENUE,40.743035,-73.980242,Outdoor Kiosk
6856,200 EAST 30 STREET,40.743093,-73.979813,Outdoor Kiosk
6857,438 3 AVENUE,40.743494,-73.979907,Outdoor Kiosk
6858,450 3Rd Ave,40.74395,-73.979655,Outdoor Kiosk
6859,451 3 AVENUE,40.743876,-73.979316,Outdoor Kiosk
6860,489 3 AVENUE,40.745116,-73.978416,Outdoor Kiosk
6861,521 3 AVENUE,40.746217,-73.977614,Outdoor Kiosk
6862,525 3 AVENUE,40.746449,-73.977444,Outdoor Kiosk
6863,528 3 AVENUE,40.746539,-73.977688,Outdoor Kiosk
6864,543 3 AVENUE,40.74705,-73.977005,Outdoor Kiosk
6865,164 EAST 37 STREET,40.747672,-73.976965,Outdoor Kiosk
6866,560 3 AVENUE,40.747788,-73.976777,Outdoor Kiosk
6867,581B 3 AVENUE,40.748289,-73.976105,Outdoor Kiosk
6868,596 3 AVENUE,40.748819,-73.976026,Outdoor Kiosk
6869,203 EAST 39 STREET,40.748733,-73.975363,Outdoor Kiosk
6870,605 3Rd Ave,40.749341,-73.975186,Outdoor Kiosk
6871,605 3 AVENUE,40.748914,-73.975648,Outdoor Kiosk
6872,633 3Rd Ave,40.749658,-73.975104,Outdoor Kiosk
6873,639 3 AVENUE,40.750156,-73.974741,Outdoor Kiosk
6874,650 3 AVENUE,40.750378,-73.974888,Outdoor Kiosk
6875,660 3 AVENUE,40.75096,-73.974467,Outdoor Kiosk
6876,666 3Rd Ave,40.751406,-73.974142,Outdoor Kiosk
6877,685 3 AVENUE,40.751497,-73.973765,Outdoor Kiosk
6878,716 3 AVENUE,40.752623,-73.973254,Outdoor Kiosk
6879,721 3Rd Ave E45St,40.752665,-73.972843,Outdoor Kiosk
6880,733 3Rd Ave,40.753196,-73.972445,Outdoor Kiosk
6881,734 3Rd Ave,40.753149,-73.972868,Outdoor Kiosk
7182,731 4 AVENUE,40.660871,-73.997387,Outdoor Kiosk
7183,784 4 AVENUE,40.659902,-73.998822,Outdoor Kiosk
7184,776 4 AVENUE,40.659745,-73.998986,Outdoor Kiosk
7185,875 4 AVENUE,40.656011,-74.002446,Outdoor Kiosk
7186,968 4 AVENUE,40.653711,-74.005258,Outdoor Kiosk
7187,650 5TH AVE,40.662588,-73.992259,Outdoor Kiosk
7188,773 WASHINGTON AVE,40.673692,-73.962869,Outdoor Kiosk
7189,535 FLATBUSH AVE,40.660852,-73.960581,Outdoor Kiosk
7190,597 FLATBUSH AVE,40.658911,-73.960426,Outdoor Kiosk
7191,3301 CHURCH AVE,40.651027,-73.946513,Outdoor Kiosk
7192,3524 CHURCH AVENUE,40.651047,-73.943969,Outdoor Kiosk
7193,3923 CHURCH AVE,40.651341,-73.940166,Outdoor Kiosk
7194,112-01 JAMAICA AVENUE,40.697563,-73.83628,Outdoor Kiosk
7195,115-09 JAMAICA AVE,40.6989,-73.833834,Outdoor Kiosk
7196,118-04 JAMAICA AVE,40.699754,-73.831609,Outdoor Kiosk
7197,118-18 JAMAICA AVE,40.699895,-73.831098,Outdoor Kiosk
7198,87-10 LEFFERTS BOULEVARD,40.699841,-73.830936,Outdoor Kiosk
7199,86-43 LEFFERTS BOULEVARD,40.700159,-73.830914,Outdoor Kiosk
7200,123-23 JAMAICA AVE,40.700864,-73.826551,Outdoor Kiosk
7201,124-05 JAMAICA AVENUE,40.700926,-73.826205,Outdoor Kiosk
7202,80-55 KEW GARDENS ROAD,40.713167,-73.829809,Outdoor Kiosk
7203,112-28 QUEENS BOULEVARD,40.717664,-73.836262,Outdoor Kiosk
7204,110-44 QUEENS BOULEVARD,40.719293,-73.839741,Outdoor Kiosk
7205,107-40 QUEENS BOULEVARD,40.721526,-73.844884,Outdoor Kiosk
7206,101-20 QUEENS BOULEVARD,40.726082,-73.852197,Outdoor Kiosk
7207,101-10 QUEENS BLVD,40.726241,-73.852519,Outdoor Kiosk
7208,98-04 QUEENS BOULEVARD,40.728299,-73.858076,Outdoor Kiosk
7209,89-02 QUEENS BOULEVARD,40.734545,-73.874705,Outdoor Kiosk
7210,88-02 QUEENS BOULEVARD,40.734923,-73.87546,Outdoor Kiosk
7211,82-10 QUEENS BLVD,40.737206,-73.88094,Outdoor Kiosk
7212,77-06 QUEENS BOULEVARD,40.738208,-73.886253,Outdoor Kiosk
7213,59-40 QUEENS BOULEVARD,40.741288,-73.904656,Outdoor Kiosk
7214,46-02 QUEENS BOULEVARD,40.742912,-73.91854,Outdoor Kiosk
7215,45-02 44 STREET,40.743063,-73.920682,Outdoor Kiosk
7216,43-02 QUEENS BOULEVARD,40.743221,-73.921257,Outdoor Kiosk
7217,38-18 QUEENS BOULEVARD,40.743823,-73.926455,Outdoor Kiosk
7218,38-02 QUEENS BLVD,40.743877,-73.926926,Outdoor Kiosk
7219,37-02 QUEENS BLVD,40.743976,-73.927772,Outdoor Kiosk
7220,45-01 35 STREET,40.744151,-73.929829,Outdoor Kiosk
7221,34-02 QUEENS BOULEVARD,40.744278,-73.930399,Outdoor Kiosk
7222,10-93 JACKSON AVENUE,40.743184,-73.951617,Outdoor Kiosk
7223,2 EAST KINGSBRIDGE ROAD,40.867329,-73.897193,Outdoor Kiosk
7224,2663 JEROME AVENUE,40.867371,-73.897645,Outdoor Kiosk
7225,33-28 NORTHERN BOULEVARD,40.75191,-73.929992,Outdoor Kiosk
7226,36-02 NORTHERN BOULEVARD,40.751953,-73.927493,Outdoor Kiosk
7227,50-01 NORTHERN BOULEVARD,40.75337,-73.91232,Outdoor Kiosk
7228,96 EAST 170 STREET,40.839445,-73.915848,Outdoor Kiosk
7229,111 EAST BURNSIDE AVENUE,40.853028,-73.905076,Outdoor Kiosk
7230,126 EAST 183 STREET,40.857756,-73.901091,Outdoor Kiosk
7231,611 Broadway,40.789424,-73.975391,Outdoor Kiosk
7232,215 WEST 88 STREET,40.789457,-73.975041,Outdoor Kiosk
7233,216 WEST 89 STREET,40.790053,-73.974767,Outdoor Kiosk
7234,205 West 89st,40.790235,-73.974793,Outdoor Kiosk
7235,210 West 90st,40.79069,-73.974462,Outdoor Kiosk
7236,2440 BROADWAY,40.790901,-73.974302,Outdoor Kiosk
7237,2431 BROADWAY,40.790818,-73.97481,Outdoor Kiosk
7238,215 WEST 91 STREET,40.791401,-73.973822,Outdoor Kiosk
7239,214 WEST 92 STREET,40.791943,-73.973425,Outdoor Kiosk
7240,2477 BROADWAY,40.792255,-73.973761,Outdoor Kiosk
7241,2498 BROADWAY,40.792534,-73.973125,Outdoor Kiosk
7242,250 West 93 Street,40.792696,-73.973438,Outdoor Kiosk
7243,251 WEST 93 STREET,40.792887,-73.973289,Outdoor Kiosk
7244,250 West 94 street,40.793426,-73.973043,Outdoor Kiosk
7245,2518 BROADWAY,40.793181,-73.972649,Outdoor Kiosk
7246,230 WEST 95 STREET,40.793822,-73.972035,Outdoor Kiosk
7174,2310 BROADWAY,40.786896,-73.977483,Outdoor Kiosk
7175,2350 BROADWAY,40.788002,-73.976551,Outdoor Kiosk
7176,597 GRAND CONCOURSE,40.819886,-73.926847,Outdoor Kiosk
7177,60 HENRY STREET,40.699342,-73.992187,Outdoor Kiosk
7178,73 CLARK ST,40.697588,-73.993029,Outdoor Kiosk
7179,280 CADMAN PLAZA WEST,40.69607,-73.991264,Outdoor Kiosk
7180,156 LAWRENCE STREET,40.691234,-73.986384,Outdoor Kiosk
7181,519 FULTON ST,40.690588,-73.984481,Outdoor Kiosk
2273,"Canal St (J,M,N,Q,R,Z,6)",40.718803,-74.000193,Subway Station
2274,Metropolitan Av (G)/Lorimer St (L),40.712792,-73.951418,Subway Station
2275,Metropolitan Av (G)/Lorimer St (L),40.714063,-73.950275,Subway Station
2276,Rector St (R),40.70722,-74.013342,Subway Station
2277,"Chambers St (J,M,Z)/Bklyn Bridge-City Hall (4,5,6)",40.713243,-74.003401,Subway Station
2278,"Broadway-Lafayette St (B,D,F)/Bleecker St (6)",40.725915,-73.994659,Subway Station
2279,"Wall St (4,5)",40.707557,-74.011862,Subway Station
2280,"Broad St (J,Z)",40.706476,-74.011056,Subway Station
2281,"Broadway-Lafayette St (B,D,F)/Bleecker St (6)",40.725297,-73.996204,Subway Station
2282,"Chambers St (J,M,Z)/Bklyn Bridge-City Hall (4,5,6)",40.713065,-74.004131,Subway Station
2283,"Court St (M,R)/Borough Hall (2,3,4,5)",40.6941,-73.991777,Subway Station
2284,"Lawrence St (M,R)",40.69218,-73.985942,Subway Station
2285,"DeKalb Av (B,M,Q,R)",40.690635,-73.981824,Subway Station
2286,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,M,N,R)",40.683666,-73.97881,Subway Station
2287,"Union St (M,R)",40.677316,-73.98311,Subway Station
2288,"4 Av (F)/9 St (M,R)",40.670847,-73.988302,Subway Station
2289,"36 St (D,M,N,R)",40.655144,-74.003549,Subway Station
2290,45 St (R),40.648939,-74.010006,Subway Station
2291,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,M,N,R)",40.68446,-73.97689,Subway Station
2292,"7 Av (B,Q)",40.67705,-73.972367,Subway Station
2299,Wilson Av (L),40.688764,-73.904046,Subway Station
2300,Bushwick Av-Aberdeen St (L),40.682829,-73.905249,Subway Station
2301,"High St (A,C)",40.699337,-73.990531,Subway Station
2302,"Jay St-Borough Hall (A,C,F)",40.692338,-73.987342,Subway Station
2303,"Hoyt-Schermerhorn Sts (A,C,G)",40.688484,-73.985001,Subway Station
2304,Lafayette Av (C),40.686113,-73.973946,Subway Station
2305,Clinton-Washington Avs (C),40.683263,-73.965838,Subway Station
2306,"Franklin Av (C,S)",40.68138,-73.956848,Subway Station
2307,"Nostrand Av (A,C)",40.680438,-73.950426,Subway Station
2308,Kingston-Throop Avs (C),40.679921,-73.940859,Subway Station
2309,"Utica Av (A,C)",40.679364,-73.930729,Subway Station
2310,Ralph Av (C),40.678822,-73.920786,Subway Station
2311,Rockaway Av (C),40.67834,-73.911946,Subway Station
2312,Liberty Av (C),40.674542,-73.896548,Subway Station
2313,Van Siclen Av (C),40.67271,-73.890358,Subway Station
2314,Shepherd Av (C),40.67413,-73.88075,Subway Station
2315,"Euclid Av (A,C)",40.675377,-73.872106,Subway Station
2316,Grant Av (A),40.677044,-73.86505,Subway Station
2317,York St (F),40.699743,-73.986885,Subway Station
2318,"Bergen St (F,G)",40.686145,-73.990862,Subway Station
2319,"Carroll St (F,G)",40.680303,-73.995048,Subway Station
2320,15 St-Prospect Park (F),40.660365,-73.979493,Subway Station
2321,Fort Hamilton Pkwy (F),40.650782,-73.975776,Subway Station
2322,Broadway (G),40.706092,-73.950308,Subway Station
2323,Flushing Av (G),40.700377,-73.950234,Subway Station
2324,Myrtle-Willoughby Avs (G),40.694568,-73.949046,Subway Station
2325,Bedford-Nostrand Avs (G),40.689627,-73.953522,Subway Station
2326,Classon Av (G),40.688873,-73.96007,Subway Station
2327,Clinton-Washington Avs (G),40.688089,-73.966839,Subway Station
2328,"Court St (M,R)/Borough Hall (2,3,4,5)",40.693219,-73.989998,Subway Station
2329,"Hoyt St (2,3)",40.690545,-73.985065,Subway Station
2330,"Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,M,N,R)",40.684359,-73.977666,Subway Station
2331,"Grand Army Plaza (2,3)",40.675235,-73.971046,Subway Station
2332,"Eastern Pkwy-Brooklyn Museum (2,3)",40.671987,-73.964375,Subway Station
2333,"Franklin Av (2,3,4,5)/Botanic Garden (S)",40.670682,-73.958131,Subway Station
2334,Nostrand Av (3),40.669847,-73.950466,Subway Station
2335,Kingston Av (3),40.669399,-73.942161,Subway Station
2336,"Crown Heights-Utica Av (3,4)",40.668897,-73.932942,Subway Station
2337,"President St (2,5)",40.667883,-73.950683,Subway Station
2338,"Sterling St (2,5)",40.662742,-73.95085,Subway Station
2339,"Church Av (2,5)",40.650843,-73.949575,Subway Station
2340,"Beverly Rd (2,5)",40.645098,-73.948959,Subway Station
2341,"Newkirk Av (2,5)",40.639967,-73.948411,Subway Station
2342,"Brooklyn College-Flatbush Av (2,5)",40.632836,-73.947642,Subway Station
2343,Astor Place (6),40.730054,-73.99107,Subway Station
2344,"Court St (M,R)/Borough Hall (2,3,4,5)",40.692404,-73.990151,Subway Station
2345,"Bowling Green (4,5)",40.704817,-74.014065,Subway Station
2346,Montrose Av (L),40.707739,-73.93985,Subway Station
2347,"34 St-Penn Station (A,C,E)",40.752287,-73.993391,Subway Station
2348,"34 St-Penn Station (1,2,3)",40.750373,-73.991057,Subway Station
2349,"14 St-Union Square (L,N,Q,R,4,5,6)",40.735736,-73.990568,Subway Station
2350,Whitehall St (R),40.703087,-74.012994,Subway Station
2351,"25 St (M,R)",40.660397,-73.998091,Subway Station
2352,"59 St (N,R)",40.641362,-74.017881,Subway Station
2353,77 St (R),40.629742,-74.02551,Subway Station
2354,86 St (R),40.622687,-74.028398,Subway Station
2355,Bay Ridge-95 St (R),40.616622,-74.030876,Subway Station
2356,"14 St-Union Square (L,N,Q,R,4,5,6)",40.734789,-73.99073,Subway Station
2357,"168 St-Washington Heights (A,C,1)",40.840719,-73.939561,Subway Station
2358,7 Av (F),40.666271,-73.980305,Subway Station
2359,Church Av (F),40.644041,-73.979678,Subway Station
2360,181 St (1),40.849505,-73.933596,Subway Station
2361,"168 St-Washington Heights (A,C,1)",40.840556,-73.940133,Subway Station
2362,"Nevins St (2,3,4,5)",40.688246,-73.980492,Subway Station
7247,250 WEST 95 STREET,40.794042,-73.972567,Outdoor Kiosk
7248,214 WEST 96 STREET,40.794462,-73.971573,Outdoor Kiosk
7249,2565 BROADWAY,40.794896,-73.971856,Outdoor Kiosk
7250,230 WEST 97 STREET,40.795171,-73.971048,Outdoor Kiosk
7251,2596 BROADWAY,40.795774,-73.970752,Outdoor Kiosk
7252,2601 BROADWAY,40.796138,-73.970931,Outdoor Kiosk
7253,2617 BROADWAY,40.796566,-73.970619,Outdoor Kiosk
7254,243 WEST 99 STREET,40.796761,-73.970652,Outdoor Kiosk
7255,2618 BROADWAY,40.796425,-73.970279,Outdoor Kiosk
7256,219 WEST 100 STREET,40.797148,-73.96963,Outdoor Kiosk
7257,2640 Broadway,40.797248,-73.969681,Outdoor Kiosk
7258,2641 BROADWAY,40.797394,-73.970011,Outdoor Kiosk
7259,210 WEST 101 STREET,40.797702,-73.969244,Outdoor Kiosk
7260,2661 Broadway,40.798018,-73.969557,Outdoor Kiosk
7261,235 West 102st,40.79865,-73.969093,Outdoor Kiosk
7262,2697 BROADWAY,40.799042,-73.968809,Outdoor Kiosk
7263,216 WEST 103 STREET,40.798954,-73.968326,Outdoor Kiosk
7264,2704 BROADWAY,40.799331,-73.968232,Outdoor Kiosk
7265,234 WEST 104 STREET,40.79963,-73.96797,Outdoor Kiosk
7266,2736 BROADWAY,40.8003,-73.967833,Outdoor Kiosk
7267,2740 BROADWAY,40.800581,-73.967782,Outdoor Kiosk
7268,2737 Broadway,40.800476,-73.968186,Outdoor Kiosk
7269,2756 BROADWAY,40.801084,-73.967707,Outdoor Kiosk
7270,249 WEST 107 STREET,40.802126,-73.967493,Outdoor Kiosk
7271,2780 BROADWAY,40.802298,-73.967585,Outdoor Kiosk
7272,2781 BROADWAY,40.802455,-73.968149,Outdoor Kiosk
7273,2794 BROADWAY,40.802736,-73.967461,Outdoor Kiosk
7274,2800 BROADWAY,40.802944,-73.967379,Outdoor Kiosk
7275,301 WEST 109 STREET,40.803721,-73.967381,Outdoor Kiosk
7276,2828 BROADWAY,40.803861,-73.966708,Outdoor Kiosk
7277,2868 BROADWAY,40.804959,-73.965902,Outdoor Kiosk
7278,2878 BROADWAY,40.80528,-73.96567,Outdoor Kiosk
7279,2880 BROADWAY,40.805472,-73.965526,Outdoor Kiosk
7280,675 3 AVENUE,40.750966,-73.974148,Outdoor Kiosk
7281,562 WEST 113 STREET,40.805923,-73.965081,Outdoor Kiosk
7282,3300 BROADWAY,40.818813,-73.955796,Outdoor Kiosk
7283,601 WEST 135 STREET,40.82028,-73.955268,Outdoor Kiosk
7284,3359 BROADWAY,40.820764,-73.954808,Outdoor Kiosk
7285,3407 BROADWAY,40.822319,-73.953676,Outdoor Kiosk
7286,572 WEST 139 STREET,40.822495,-73.953007,Outdoor Kiosk
7287,600 WEST 140 STREET,40.823326,-73.953041,Outdoor Kiosk
7288,3457 BROADWAY,40.823821,-73.952581,Outdoor Kiosk
7289,600 WEST 116 STREET,40.808041,-73.96421,Outdoor Kiosk
7290,2943 BROADWAY,40.807508,-73.964488,Outdoor Kiosk
7291,2939 BROADWAY,40.807296,-73.964646,Outdoor Kiosk
7292,600 WEST 114 STREET,40.80676,-73.965108,Outdoor Kiosk
7293,3480 BROADWAY,40.824559,-73.951597,Outdoor Kiosk
7294,3497 BROADWAY,40.82509,-73.951656,Outdoor Kiosk
7295,3501 BROADWAY,40.825319,-73.951488,Outdoor Kiosk
7296,3514 BROADWAY,40.825508,-73.950907,Outdoor Kiosk
7297,3536 BROADWAY,40.82609,-73.950482,Outdoor Kiosk
7298,3539 BROADWAY,40.826376,-73.950716,Outdoor Kiosk
7299,501 WEST 145 STREET,40.825446,-73.947868,Outdoor Kiosk
7300,1722 AMSTERDAM AVENUE,40.825419,-73.947604,Outdoor Kiosk
7301,285 MILL ROAD,40.561755,-74.112161,Outdoor Kiosk
7302,2710 HYLAN BOULEVARD,40.565852,-74.114224,Outdoor Kiosk
7303,404 NEW DORP LANE,40.570312,-74.109657,Outdoor Kiosk
7304,381 NEW DORP LANE,40.570635,-74.109918,Outdoor Kiosk
7305,201 NEW DORP LANE,40.572853,-74.114087,Outdoor Kiosk
7306,2154 HYLAN BOULEVARD,40.577771,-74.10231,Outdoor Kiosk
7307,19 SEAVIEW AVENUE,40.590983,-74.100732,Outdoor Kiosk
7308,1177 HYLAN BOULEVARD,40.598397,-74.082621,Outdoor Kiosk
7309,26 WEST KINGSBRIDGE ROAD,40.867627,-73.89873,Outdoor Kiosk
7310,56 WEST KINGSBRIDGE ROAD,40.867829,-73.899576,Outdoor Kiosk
7311,2454 WALTON AVENUE,40.862313,-73.900314,Outdoor Kiosk
7312,2374 JEROME AVENUE,40.86063,-73.902369,Outdoor Kiosk
7313,105 EAST 165 STREET,40.831467,-73.921747,Outdoor Kiosk
7314,895 WALTON AVENUE,40.827655,-73.923906,Outdoor Kiosk
7315,104 EAST BURNSIDE AVENUE,40.853043,-73.905552,Outdoor Kiosk
6882,754 3 AVENUE,40.753899,-73.972326,Outdoor Kiosk
6883,760 3 AVENUE,40.754092,-73.97218,Outdoor Kiosk
6884,770 3 AVENUE,40.754512,-73.971876,Outdoor Kiosk
6885,797 3 AVENUE,40.755233,-73.971032,Outdoor Kiosk
6886,800 3Rd Ave,40.755877,-73.97103,Outdoor Kiosk
6887,798 3 AVENUE,40.755356,-73.971251,Outdoor Kiosk
6888,835 3Rd Ave,40.756326,-73.970143,Outdoor Kiosk
6889,845 3 AVENUE,40.756505,-73.970111,Outdoor Kiosk
6890,845 3 AVENUE,40.756911,-73.969816,Outdoor Kiosk
6891,850 3Rd Avenue,40.757113,-73.970088,Outdoor Kiosk
6892,866 3Rd Ave,40.757729,-73.969615,Outdoor Kiosk
6893,880 3 AVENUE,40.757851,-73.969436,Outdoor Kiosk
6894,900 3 AVENUE,40.758508,-73.968963,Outdoor Kiosk
6895,906 3Rd Ave,40.758993,-73.968727,Outdoor Kiosk
6896,909 3 AVENUE,40.758403,-73.968723,Outdoor Kiosk
6897,909 3 AVENUE,40.75882,-73.968417,Outdoor Kiosk
